ltp,ltt
23034.00,1738051071
23034.10,1738051072
23035.15,1738051072
23034.50,1738051073
23035.00,1738051073
23035.35,1738051074
23034.55,1738051074
23034.05,1738051075
23032.30,1738051075
23034.30,1738051076
23034.15,1738051076
23034.55,1738051077
23034.40,1738051077
23034.30,1738051078
23034.50,1738051078
23034.40,1738051079
23033.45,1738051079
23033.65,1738051080
23033.45,1738051080
23034.05,1738051081
23033.95,1738051081
23034.30,1738051082
23035.50,1738051082
23035.20,1738051083
23036.40,1738051083
23035.65,1738051084
23035.80,1738051084
23035.20,1738051085
23031.85,1738051085
23033.00,1738051086
23033.05,1738051086
23032.80,1738051087
23032.15,1738051087
23032.55,1738051088
23032.95,1738051088
23032.40,1738051089
23032.90,1738051089
23033.40,1738051090
23032.50,1738051090
23031.60,1738051091
23032.45,1738051091
23031.65,1738051092
23034.20,1738051092
23033.50,1738051093
23033.10,1738051093
23033.90,1738051094
23032.60,1738051094
23032.80,1738051095
23030.60,1738051095
23032.20,1738051096
23032.50,1738051096
23032.30,1738051097
23032.90,1738051098
23032.45,1738051098
23032.90,1738051099
23032.45,1738051099
23032.70,1738051100
23032.80,1738051100
23033.15,1738051101
23033.60,1738051101
23033.30,1738051102
23035.30,1738051102
23033.80,1738051103
23034.20,1738051103
23034.90,1738051104
23033.40,1738051104
23032.95,1738051105
23031.25,1738051105
23033.15,1738051106
23032.55,1738051106
23033.55,1738051107
23033.05,1738051107
23033.85,1738051108
23034.60,1738051108
23034.35,1738051109
23032.80,1738051109
23033.05,1738051110
23033.35,1738051110
23033.00,1738051111
23033.55,1738051111
23033.75,1738051112
23036.00,1738051112
23034.75,1738051113
23035.80,1738051113
23036.55,1738051114
23035.25,1738051114
23035.55,1738051115
23032.80,1738051115
23033.95,1738051116
23033.45,1738051116
23035.00,1738051117
23034.45,1738051117
23035.25,1738051118
23033.95,1738051118
23034.15,1738051119
23033.60,1738051119
23034.45,1738051120
23035.35,1738051120
23036.20,1738051121
23034.80,1738051121
23034.50,1738051122
23035.70,1738051122
23037.15,1738051123
23036.00,1738051123
23036.15,1738051124
23035.95,1738051124
23036.95,1738051125
23032.70,1738051125
23034.70,1738051126
23034.40,1738051126
23034.45,1738051127
23035.05,1738051127
23036.85,1738051128
23036.50,1738051128
23037.00,1738051129
23035.45,1738051129
23036.95,1738051130
23036.05,1738051130
23035.60,1738051131
23036.25,1738051131
23037.45,1738051132
23037.35,1738051132
23036.55,1738051133
23036.10,1738051133
23038.10,1738051134
23036.85,1738051134
23036.60,1738051135
23033.55,1738051135
23035.45,1738051136
23035.95,1738051136
23037.85,1738051137
23037.20,1738051137
23038.30,1738051138
23038.10,1738051138
23037.25,1738051139
23036.15,1738051139
23036.40,1738051140
23036.35,1738051140
23034.55,1738051141
23035.25,1738051141
23035.75,1738051142
23034.35,1738051142
23034.75,1738051143
23035.95,1738051143
23037.10,1738051144
23035.05,1738051144
23035.75,1738051145
23032.60,1738051145
23033.50,1738051146
23033.70,1738051146
23034.40,1738051147
23034.55,1738051147
23035.75,1738051148
23034.15,1738051148
23034.85,1738051149
23033.85,1738051149
23034.65,1738051150
23034.40,1738051150
23035.85,1738051151
23035.50,1738051151
23035.45,1738051152
23037.00,1738051152
23037.40,1738051153
23037.85,1738051153
23037.60,1738051154
23037.75,1738051154
23034.05,1738051155
23036.40,1738051156
23037.30,1738051156
23037.45,1738051157
23035.95,1738051157
23035.75,1738051158
23036.15,1738051158
23035.95,1738051159
23036.70,1738051159
23036.25,1738051160
23035.05,1738051160
23034.90,1738051161
23035.75,1738051161
23035.15,1738051162
23037.80,1738051162
23035.90,1738051163
23035.65,1738051163
23037.50,1738051164
23036.25,1738051164
23035.55,1738051165
23031.65,1738051165
23033.10,1738051166
23034.25,1738051166
23034.00,1738051167
23033.85,1738051167
23035.80,1738051168
23034.85,1738051168
23034.45,1738051169
23036.85,1738051169
23035.20,1738051170
23035.40,1738051170
23034.40,1738051171
23035.10,1738051171
23036.85,1738051172
23035.65,1738051172
23037.25,1738051173
23037.70,1738051173
23037.60,1738051174
23036.25,1738051174
23032.70,1738051175
23032.80,1738051176
23033.30,1738051176
23032.40,1738051177
23032.00,1738051177
23032.25,1738051178
23033.30,1738051178
23033.75,1738051179
23032.95,1738051179
23033.75,1738051180
23033.70,1738051180
23033.65,1738051181
23033.10,1738051181
23033.50,1738051182
23033.90,1738051182
23033.25,1738051183
23034.05,1738051183
23035.15,1738051184
23033.50,1738051184
23034.10,1738051185
23031.10,1738051185
23033.25,1738051186
23033.55,1738051186
23034.00,1738051187
23032.45,1738051187
23031.65,1738051188
23031.95,1738051188
23032.15,1738051189
23032.35,1738051189
23031.05,1738051190
23031.95,1738051190
23031.80,1738051191
23032.20,1738051191
23032.80,1738051192
23032.55,1738051193
23031.90,1738051193
23033.40,1738051194
23031.60,1738051194
23031.25,1738051195
23028.20,1738051195
23029.20,1738051196
23027.50,1738051196
23028.05,1738051197
23027.90,1738051197
23028.50,1738051198
23028.05,1738051198
23027.00,1738051199
23026.15,1738051199
23026.65,1738051200
23026.30,1738051200
23026.90,1738051201
23025.65,1738051201
23025.40,1738051202
23024.50,1738051202
23026.05,1738051203
23026.70,1738051203
23026.80,1738051204
23023.80,1738051204
23023.60,1738051205
23021.75,1738051205
23023.05,1738051206
23024.25,1738051206
23023.40,1738051207
23022.90,1738051207
23023.95,1738051208
23024.90,1738051208
23024.55,1738051209
23023.80,1738051209
23023.75,1738051210
23024.30,1738051210
23026.00,1738051211
23025.00,1738051211
23024.50,1738051212
23025.05,1738051212
23024.10,1738051213
23025.55,1738051213
23026.20,1738051214
23026.40,1738051214
23026.60,1738051215
23023.90,1738051215
23025.35,1738051216
23026.10,1738051216
23025.40,1738051217
23024.90,1738051217
23025.45,1738051218
23024.85,1738051218
23025.25,1738051219
23026.00,1738051219
23026.30,1738051220
23026.85,1738051220
23027.00,1738051221
23026.35,1738051221
23026.55,1738051222
23027.20,1738051222
23026.75,1738051223
23028.95,1738051223
23028.65,1738051224
23027.45,1738051224
23026.80,1738051225
23024.05,1738051225
23025.10,1738051226
23025.95,1738051226
23026.70,1738051227
23025.45,1738051227
23027.35,1738051228
23026.45,1738051228
23026.75,1738051229
23026.85,1738051229
23026.95,1738051230
23026.75,1738051230
23026.90,1738051231
23026.95,1738051231
23026.20,1738051232
23027.20,1738051232
23028.05,1738051233
23030.10,1738051233
23029.80,1738051234
23028.75,1738051234
23028.90,1738051235
23025.50,1738051235
23027.45,1738051236
23027.55,1738051236
23028.15,1738051237
23027.90,1738051237
23028.65,1738051238
23029.25,1738051238
23029.70,1738051239
23028.75,1738051239
23029.55,1738051240
23029.00,1738051240
23029.45,1738051241
23028.55,1738051241
23029.30,1738051242
23027.85,1738051242
23028.90,1738051243
23031.40,1738051243
23031.45,1738051244
23029.80,1738051244
23030.25,1738051245
23027.90,1738051245
23029.00,1738051246
23030.10,1738051246
23030.00,1738051247
23029.05,1738051247
23029.65,1738051248
23030.80,1738051249
23031.10,1738051249
23030.60,1738051250
23032.00,1738051250
23033.35,1738051251
23031.35,1738051251
23031.85,1738051252
23032.20,1738051252
23031.35,1738051253
23033.75,1738051253
23033.65,1738051254
23032.30,1738051254
23032.75,1738051255
23030.05,1738051255
23031.20,1738051256
23030.85,1738051256
23030.00,1738051257
23029.95,1738051257
23031.45,1738051258
23030.50,1738051258
23030.20,1738051259
23030.10,1738051259
23029.05,1738051260
23029.45,1738051260
23030.75,1738051261
23030.20,1738051261
23029.40,1738051262
23029.00,1738051263
23031.55,1738051263
23029.70,1738051264
23029.85,1738051265
23027.80,1738051265
23029.00,1738051266
23029.05,1738051266
23031.05,1738051267
23030.40,1738051267
23029.45,1738051268
23030.10,1738051268
23029.85,1738051269
23032.10,1738051269
23031.70,1738051270
23032.35,1738051270
23032.30,1738051271
23033.10,1738051272
23032.65,1738051273
23034.40,1738051273
23034.50,1738051274
23034.00,1738051275
23031.00,1738051275
23032.80,1738051276
23033.05,1738051276
23033.30,1738051277
23032.80,1738051277
23032.70,1738051278
23033.15,1738051278
23032.85,1738051279
23033.80,1738051279
23034.25,1738051280
23033.45,1738051280
23033.95,1738051281
23034.15,1738051281
23034.00,1738051282
23034.30,1738051282
23033.95,1738051283
23035.00,1738051283
23035.55,1738051284
23033.45,1738051284
23034.40,1738051285
23031.20,1738051285
23032.40,1738051286
23032.70,1738051286
23033.15,1738051287
23032.05,1738051287
23033.25,1738051288
23032.25,1738051289
23031.80,1738051289
23032.45,1738051290
23032.85,1738051290
23032.20,1738051291
23032.65,1738051291
23032.45,1738051292
23031.55,1738051292
23032.30,1738051293
23034.85,1738051293
23034.30,1738051294
23033.80,1738051294
23032.70,1738051295
23029.80,1738051295
23031.05,1738051296
23031.15,1738051296
23031.00,1738051297
23030.80,1738051297
23030.50,1738051298
23030.70,1738051298
23031.05,1738051299
23029.60,1738051299
23030.20,1738051300
23029.90,1738051300
23030.85,1738051301
23030.00,1738051301
23031.20,1738051302
23030.90,1738051302
23031.75,1738051303
23031.80,1738051303
23033.05,1738051304
23031.30,1738051304
23031.05,1738051305
23029.05,1738051305
23030.60,1738051306
23030.25,1738051306
23029.80,1738051307
23029.15,1738051307
23029.00,1738051308
23028.75,1738051308
23029.60,1738051309
23029.10,1738051309
23029.20,1738051310
23028.55,1738051310
23029.65,1738051311
23030.00,1738051312
23029.10,1738051312
23029.80,1738051313
23030.65,1738051313
23031.15,1738051314
23029.30,1738051314
23030.35,1738051315
23027.55,1738051315
23028.30,1738051316
23027.50,1738051316
23027.70,1738051317
23027.95,1738051317
23028.50,1738051318
23028.60,1738051319
23029.35,1738051319
23029.65,1738051320
23027.95,1738051320
23028.20,1738051321
23027.70,1738051321
23028.00,1738051322
23026.10,1738051322
23027.00,1738051323
23026.90,1738051323
23027.00,1738051324
23025.55,1738051324
23028.10,1738051325
23022.85,1738051325
23025.80,1738051326
23025.55,1738051326
23025.60,1738051327
23024.90,1738051327
23023.15,1738051328
23026.00,1738051328
23027.35,1738051329
23027.95,1738051329
23027.45,1738051330
23026.80,1738051330
23026.65,1738051331
23025.30,1738051331
23025.35,1738051332
23025.95,1738051332
23027.95,1738051333
23028.60,1738051333
23027.60,1738051334
23027.25,1738051334
23024.70,1738051335
23025.50,1738051336
23025.70,1738051336
23025.55,1738051337
23026.55,1738051337
23025.90,1738051338
23025.60,1738051339
23025.55,1738051339
23025.80,1738051340
23025.70,1738051340
23025.75,1738051341
23026.35,1738051341
23027.95,1738051342
23027.40,1738051342
23027.50,1738051343
23027.70,1738051343
23028.90,1738051344
23026.40,1738051344
23026.90,1738051345
23026.85,1738051345
23028.40,1738051346
23027.70,1738051346
23027.60,1738051347
23026.70,1738051347
23026.80,1738051348
23026.70,1738051348
23028.05,1738051349
23026.75,1738051349
23027.20,1738051350
23027.15,1738051350
23026.85,1738051351
23028.65,1738051351
23027.90,1738051352
23027.15,1738051352
23028.00,1738051353
23030.75,1738051353
23030.85,1738051354
23029.80,1738051354
23030.25,1738051355
23028.10,1738051355
23028.85,1738051356
23028.80,1738051356
23028.75,1738051357
23028.60,1738051357
23030.20,1738051358
23029.80,1738051358
23029.60,1738051359
23028.15,1738051359
23029.35,1738051360
23029.70,1738051360
23029.60,1738051361
23029.10,1738051361
23030.15,1738051362
23030.20,1738051362
23030.50,1738051363
23030.30,1738051363
23031.60,1738051364
23029.70,1738051364
23029.45,1738051365
23027.75,1738051365
23028.50,1738051366
23028.80,1738051366
23028.60,1738051367
23028.70,1738051367
23028.95,1738051368
23029.05,1738051368
23030.20,1738051369
23030.10,1738051369
23029.60,1738051370
23029.25,1738051370
23032.05,1738051371
23031.75,1738051371
23031.90,1738051372
23031.00,1738051372
23030.70,1738051373
23031.85,1738051373
23032.85,1738051374
23031.60,1738051374
23031.55,1738051375
23028.65,1738051375
23029.75,1738051376
23029.70,1738051376
23029.90,1738051377
23029.55,1738051377
23029.85,1738051378
23030.20,1738051378
23030.00,1738051379
23029.75,1738051379
23030.05,1738051380
23030.70,1738051381
23030.20,1738051381
23030.45,1738051382
23030.05,1738051382
23031.95,1738051383
23033.65,1738051383
23033.00,1738051384
23031.70,1738051384
23031.00,1738051385
23029.20,1738051385
23032.50,1738051386
23031.90,1738051386
23033.50,1738051387
23032.90,1738051387
23032.30,1738051388
23031.40,1738051388
23030.75,1738051389
23030.40,1738051389
23030.75,1738051390
23031.80,1738051390
23032.35,1738051391
23031.75,1738051391
23032.45,1738051392
23032.95,1738051392
23033.30,1738051393
23035.30,1738051393
23034.75,1738051394
23035.20,1738051394
23034.65,1738051395
23031.70,1738051395
23032.95,1738051396
23032.80,1738051396
23032.75,1738051397
23031.45,1738051397
23034.05,1738051398
23033.80,1738051398
23034.20,1738051399
23033.95,1738051399
23034.15,1738051400
23033.75,1738051400
23034.30,1738051401
23032.90,1738051401
23032.55,1738051402
23033.05,1738051402
23032.05,1738051403
23035.40,1738051403
23034.25,1738051404
23033.25,1738051404
23033.75,1738051405
23032.85,1738051405
23031.80,1738051406
23034.10,1738051406
23033.05,1738051407
23033.65,1738051407
23035.00,1738051408
23035.25,1738051408
23035.40,1738051409
23036.15,1738051409
23035.00,1738051410
23034.90,1738051410
23034.10,1738051411
23034.50,1738051411
23034.70,1738051412
23035.20,1738051412
23035.85,1738051413
23039.10,1738051413
23039.60,1738051414
23038.60,1738051414
23038.75,1738051415
23035.05,1738051415
23035.60,1738051416
23037.05,1738051416
23038.80,1738051417
23037.70,1738051417
23037.10,1738051418
23038.45,1738051418
23038.50,1738051419
23038.60,1738051420
23039.65,1738051420
23039.30,1738051421
23038.55,1738051421
23038.90,1738051422
23039.50,1738051422
23040.35,1738051423
23042.00,1738051423
23042.30,1738051424
23041.45,1738051424
23040.15,1738051425
23038.15,1738051425
23038.25,1738051426
23039.05,1738051426
23039.70,1738051427
23039.20,1738051427
23039.00,1738051428
23039.70,1738051428
23039.65,1738051429
23039.10,1738051429
23039.45,1738051430
23039.50,1738051430
23040.35,1738051431
23040.50,1738051431
23040.10,1738051432
23040.40,1738051432
23040.90,1738051433
23041.65,1738051433
23044.45,1738051434
23042.40,1738051434
23042.30,1738051435
23040.10,1738051435
23040.80,1738051436
23041.05,1738051436
23040.70,1738051437
23041.45,1738051437
23042.30,1738051438
23041.80,1738051438
23041.30,1738051439
23041.90,1738051439
23041.85,1738051440
23041.95,1738051440
23042.00,1738051441
23041.75,1738051441
23041.95,1738051442
23042.60,1738051443
23045.65,1738051443
23047.15,1738051444
23047.35,1738051444
23049.05,1738051445
23045.45,1738051445
23046.40,1738051446
23047.80,1738051446
23048.15,1738051447
23047.00,1738051447
23047.75,1738051448
23048.50,1738051448
23048.80,1738051449
23047.85,1738051449
23047.95,1738051450
23051.80,1738051450
23050.70,1738051451
23050.35,1738051451
23049.95,1738051452
23052.15,1738051452
23053.20,1738051453
23053.50,1738051454
23052.65,1738051454
23052.60,1738051455
23050.35,1738051455
23050.65,1738051456
23050.75,1738051456
23051.10,1738051457
23050.45,1738051457
23051.00,1738051458
23050.45,1738051458
23049.95,1738051459
23051.25,1738051459
23051.40,1738051460
23050.30,1738051460
23051.10,1738051461
23050.10,1738051461
23050.05,1738051462
23050.35,1738051463
23051.10,1738051463
23049.75,1738051464
23049.45,1738051464
23049.10,1738051465
23047.05,1738051465
23049.40,1738051466
23050.10,1738051466
23049.25,1738051467
23050.50,1738051467
23050.35,1738051468
23051.10,1738051468
23050.30,1738051469
23049.00,1738051469
23049.35,1738051470
23049.55,1738051470
23050.15,1738051471
23049.50,1738051471
23049.60,1738051472
23048.55,1738051472
23049.65,1738051473
23050.90,1738051473
23051.60,1738051474
23049.80,1738051474
23048.95,1738051475
23046.85,1738051475
23047.15,1738051476
23047.70,1738051476
23047.35,1738051477
23046.80,1738051477
23046.85,1738051478
23047.45,1738051478
23046.55,1738051479
23046.50,1738051479
23046.35,1738051480
23046.70,1738051480
23046.00,1738051481
23045.85,1738051481
23046.10,1738051482
23046.25,1738051482
23046.70,1738051483
23047.45,1738051483
23047.40,1738051484
23046.95,1738051484
23046.90,1738051485
23044.85,1738051485
23044.80,1738051486
23045.15,1738051486
23045.80,1738051487
23045.85,1738051488
23045.60,1738051488
23045.40,1738051489
23045.30,1738051489
23046.00,1738051490
23046.90,1738051490
23045.85,1738051491
23046.90,1738051491
23045.95,1738051492
23045.70,1738051492
23046.80,1738051493
23047.40,1738051493
23048.40,1738051494
23048.45,1738051494
23046.40,1738051495
23044.70,1738051495
23044.60,1738051496
23044.70,1738051496
23045.45,1738051497
23045.05,1738051497
23045.00,1738051498
23045.80,1738051498
23046.00,1738051499
23045.80,1738051499
23045.70,1738051500
23044.75,1738051500
23045.05,1738051501
23044.95,1738051501
23044.25,1738051502
23044.60,1738051502
23044.45,1738051503
23045.20,1738051503
23045.10,1738051504
23044.30,1738051504
23044.25,1738051505
23041.45,1738051505
23042.05,1738051506
23041.95,1738051506
23042.85,1738051507
